377750,21.6,5.1,24,20.8
377763,60,24,14,60
377777,10,7.5,1.5,2
377792,6,6,6,2
377830,4.2,4.2,6,2
377833,7,7,4,1
377848,20,7,3,6
377858,4,4,4,0.5
377861,0.6,5.3,5.1,0.6
377882,3,3,1,0.5
377888,4.5,4.5,4.5,0.7
377954,5.5,6,6.5,1.2
377956,1,1,1,0.1
378028,0.2,24,22,0.2
378074,1,1,1,0.1
378115,6,3,8,3
378185,4,1,1,1
378191,6.3,6.3,5.5,1.3
378311,1,7,2,1
378314,6.5,6.5,2,2
378359,35.5,15.3,6,0.2
378385,3,3,1,1
378414,6.2,6.2,4.6,1.6
378426,3.8,1,0.8,1
378503,4.3,4.5,14,0.4
378592,11,4,1,1
378615,5.8,2.2,1.2,0.2
378658,6.5,6.5,2,2
378672,4.5,4.5,4.5,0.5
378693,9.7,7.3,10.8,5
378748,4.8,4.3,4.5,0.7
378750,6,6,4,1.3
378814,3.8,1,0.8,1
378870,21,14,10,5.5
378906,21,12,1,25
378995,10,7,2,2
379011,4,4,0.8,2
379019,8.5,7.7,6.1,2.1
379025,1.9,2.6,1.3,0.1
379063,3,3,3,1
379085,13,11,1.5,1
379086,2,4,4,1
379100,0.4,5.2,7.7,0.3
379104,14,11,5,1
379114,7,5,1,1
379157,17.9,16.3,5.1,10.3
379230,6.5,6.5,2,2
379271,4.5,4.5,4.5,0.6
379284,23,17,8,20
379289,4.8,4.3,4.5,0.7
379354,2,2,2,0.3
379360,6.3,6,6.3,1.4
379363,5,4,1,1
379376,0.3,14.5,6,0.3
379440,4.2,4.2,6,2
379458,4,4,1,0.3
379523,15.9,6,0.6,0.1
379531,5.7,2.1,0.6,0.1
379548,19.7,6,0.5,0.2
379553,0.5,3,3,3.5
379659,7,5.8,5.7,2.3
379707,10,7,2,2.5
379716,20,15,6,10
379718,24,8,0.5,1
379725,22,3,3,2
379731,4.5,4.5,4.5,0.9
379743,5.5,5.3,1.8,0.1
379755,15,9.5,2.5,2
379784,0.5,17.9,6,0.9
379811,2.9,6.5,3.5,2.9
379875,3,3,3,1
379885,2,8.6,4.6,2
379900,10,7,2,2.5
379970,7,7,4,1
379974,7.1,6.2,1.8,0.2
379977,0.4,9.8,6.7,0.4
380007,8,6,4,0.8
380263,31,10,10,9.6
380280,6,3,8,3
380349,8,6,4,0.8
380356,9,6,2,3
380362,5,5,2,0.1
380393,4.8,5,1.9,0.9
380469,3,3,3,1
380474,0.8,3,3,0.5
380579,9,5,4,1
381951,1,1,1,0.1
381974,27,11.5,16.5,1
381975,1,1,1,0.2
381992,3,3,3,1
382003,6,2,0.5,0.2
382018,9,4,2,0.3
382023,19.3,3,3,4
382031,24,22,1.1,0.9
382058,14,14,3,18
382092,12,8,7,1.5
382097,9.8,6.7,1.5,0.4
382149,4.5,2.8,1,1
382252,11,7,1.5,2
382288,11,9,9,2
382308,0.2,3.2,2.4,2
382310,46.5,14.2,10.6,21.8
382404,0.4,19.6,6,0.4
382419,60,8,8,20
382422,4,1,1,0.1
382434,2.5,6,2,1
382445,4,4,4,1
382472,1,2,3,1
382490,23,12,2,2
382532,1.9,6.5,12,3
382561,9.5,3.6,1.5,0.3
382622,12,9,4,2
382695,0.6,16.6,9.3,0.6
382724,1,1,1,0.3
382750,0.7,3,3,3
382765,2,1,1,2
382781,15,15,3,5
382797,4.8,5,1.9,0.7
382811,0.5,6.4,3.9,0.5
382915,18.4,6,0.6,0.1
382925,7,7,4,3
383088,4.5,4.5,4.5,0.7
383098,4.5,4.3,4.5,0.7
383128,6.1,3.7,6.3,0.9
383131,18,4,4,4.9
383178,0.9,24,22,0.9
383229,5.3,6.3,6,0.8
383254,52,22,15,40
383269,3.2,2.4,3.2,0.4
383301,5,5,3,1
383332,20,14,6,11
383336,21,12,1,0.4
383346,4.8,5,1.9,0.4
383365,0.5,15.6,6,0.8
383371,13,11,3,5.4
383401,6.3,6,6.3,1.5
383488,0.5,18.1,6,0.9
383592,8.8,1,1,2
383599,7,2,2,1
383605,4,4,2,0.5
383612,9.8,6.7,1.5,0.4
383676,4.5,4.5,4.5,0.6
383770,6,4.5,2,4
383778,3,3,3,1
383839,4,1,1,0.2
383843,5.5,5.5,31.5,1.1
383852,7.5,3.8,3.8,0.3
383908,1.9,6.5,12,3
383933,23,2,11,1.8
383935,4.5,6.1,1.6,2
383950,19.3,3,3,4
384094,10,7,2,4
384109,0.3,5.4,7.6,0.4
384191,3.5,3,3.9,0.2
384201,7,4,2,1
384222,1,1,1,0.3
384229,0.8,14.7,5.5,0.8
384239,1.9,6.9,2.6,1.9
384334,38.2,6,1,0.5
384339,5,2.5,2.5,1
384342,17,9,2,1
384369,2,5.8,7.8,0.4
384384,3.8,2.1,0.9,0.1
384387,24,22,8,19
384451,3,3,3,1
384485,6,3,8,3
384488,6.3,6,6.3,1.1
384512,2.2,6.9,2.6,2.2
384651,4.5,4.5,4.5,0.7
384779,1.8,5.8,7.8,0.2
384795,16.9,6,0.6,0.1
384808,5.5,5.3,1.8,0.1
384877,14,11,5,6
384897,0.8,3.8,6.5,0.1
384912,4.5,4.5,4.5,0.6
384949,4,4,1,0.3
384954,27,11,8,15
384982,60,20,12,30
384988,6,5,5,3
384991,8.6,4.6,3.4,1.5
384994,1.3,5.8,11.5,0.3
385019,48,19,8,37
385027,8,6,1.5,3
385053,10.2,16.5,36.2,36.9
385058,4,2,1.5,1
385138,6,3,8,3
385160,49,11,10,38
385167,8,6,1.5,1
385183,12,10,4,6
385198,4.5,4.5,4.5,0.5
385202,21,14,10,14.5
385222,5.5,5.5,31.5,1.1
385223,10,7,2,1
385274,0.2,16.8,6,0.2
385304,4.5,4.5,4.5,0.6
385340,4,2,1.5,1
385375,3.8,1,0.8,1
385430,7.1,6.2,1.8,0.3
385441,8,6,1,0.2
385492,6,6,4,1.1
385523,18.5,8.5,5.5,4
385549,10,7,3,1.5
385581,4.5,4.5,4.5,0.7
385591,6,3,8,3
385611,6,3,5,0.5
385666,12,4,6,4
385669,5,6.5,7.3,1.4
385689,27,11.5,16.5,1.5
385706,10.2,16.5,36.2,36.9
385716,9.4,8.8,4,2.3
385724,1.4,5.9,1.8,1.4
385729,6.3,6,6.3,1.2
385805,47.5,14,5.5,22
385815,2,1,1,0.5
385844,6.3,6,6.3,1.1
385854,4,1,1,0.1
385859,10,7,2,2
385882,2,2,2,0.2
385947,45,8,5,3
385954,18,4,4,4.9
385955,5.3,5.1,2.3,0.7
385988,6,6,0.5,1
386021,6,6,6,3
386025,5.1,15.8,15.4,5.1
386054,30,17,9,45
386081,18,8,1,0.5
386082,30,17,9,45
386183,19,9,1,0.1
386193,4.5,4.5,4.5,0.7
386222,3,3,3,1
386265,0.5,18.1,6,0.9
386412,2.8,2.9,2.9,1.6
386414,21,15,1.5,0.1
386536,0.2,18.9,6,0.2
386598,54,8,5,7
386614,10,10,6,12
386630,18.6,6,0.9,0.2
386685,0.2,18.2,6,0.2
386713,6,6,1,1
386740,4.5,4.5,4.5,0.8
386754,19,8,0.5,2
386755,6,1,8,3
386853,3.8,1,0.8,1
386894,8,7,3,1.1
386896,4.2,4.2,6,2
386929,17.6,6.6,2.7,1.3
386940,19.5,3,3,4
387063,12.4,12.3,3.3,2.7
387065,8,4,3,0.5
387080,7,7,4,2
387100,19,8,0.5,1.5
387120,15,15,5,5
387121,12.5,8.5,2.5,2
387126,6.3,6,6.3,1.3
387191,4,1,1,0.1
387194,4.5,4.5,4.5,0.5
387211,7,7,6.3,0.5
387218,12.5,4.7,0.6,0.2
387238,0.1,20.1,6,0.1
387260,59,12,18.5,53
387262,19.3,3,3,4
387272,9,6,2,3
387284,48.5,9,6,14
387285,7,6.9,2.6,7
387303,4,4,1,0.5
387352,7.8,5.8,0.5,0.1
387358,23,17,8,22
387359,10,5,1,0.4
387393,4,1,1,0.2
387413,5,5,1,1
387453,4.5,4.5,4.5,0.8
387519,2,2,1,0.1
387528,4.5,4.5,4.5,0.5
387534,7,4,3,6.5
387546,4.3,5.1,4.5,1.1
387560,4.5,4.5,4.5,0.7
387597,8,6,1.5,2
387628,5,5,5,2
387699,4.3,4.5,14,0.4
387703,4.9,4.4,4.5,0.5
387707,2,1,1,2
387718,13,8,7,5
387778,49,22,11,35
387894,8,4,3,1
387910,1,1.5,0.5,0.1
387917,5.5,5.5,31.5,1.1
387945,4.5,4.5,4.5,0.6
387959,9,4,3,2.8
387976,7,5.8,5.7,2.2
387977,1.9,2.6,1.3,0.2
388120,8,8,4,1.4
388121,5.5,6.5,6.5,5.5
388190,12.3,9,4.3,2
388212,0.6,14.8,6.7,0.6
388219,0.4,9.8,6.7,0.4
388220,2.5,2.5,0.1,0.5
388227,0.4,4.8,5,0.4
388246,6.5,6.5,6.4,2
388265,6,6,3,3
388342,5.3,6.3,20,0.5
388412,12.3,9,4.3,2
388477,0.8,3.8,6.5,0.1
388489,21,9,1,1
388542,19.6,6,0.5,0.1
388553,7,4,1,1
388637,4.5,4.5,4.5,0.7
388645,2,2,2,1
388688,32,20,2,1.4
388736,15,15,5,5
388744,5.3,3.9,3.9,3
390196,3,0.3,3,0.1
390223,4.5,4.5,4.5,0.8
390236,21,15,1.5,0.8
390270,4.3,4.5,7.8,0.2
390289,5.6,2.1,1.5,0.2
390290,2.2,5.8,5.2,2.2
390296,10,10,4,1
390316,13,7,1,0.7
390317,16.8,6,0.5,0.1
390329,5.5,5.5,31.5,1.1
390351,6.3,6,6.3,1.3
390385,4.5,4.5,4.5,0.6
390485,4,1,1,0.1
390493,3.8,1.9,1,0
390516,12,12,8,5.5
390646,4.8,4.3,4.5,0.9
390654,2.8,2.9,2.9,3.6
390689,6.3,6,6.3,1.1
390718,10,10,5,2
390753,4,1,1,0.1
390773,2,2,1,0.1
390794,11.5,7,6.4,4
390795,6,3,2,1
390797,4.3,4.5,14,0.4
390840,9.5,3.6,1.2,0.3
390852,6,3,8,3
390866,5,4,1,1
390907,12,11,7,6
390949,4.5,4.5,4.5,0.6
390950,5,3,3,1
391012,6.5,6.5,4,0.9
391039,14,11,5,7
391055,1.9,6.5,12,3
391079,3,1,1,0.1
391153,6.5,12.6,12.4,6.5
391205,4,1,1,0.2
391216,6,2,0.5,0.2
391229,3.8,1,0.8,1
391297,0.5,18,6,0.9
391329,17.9,16.3,5.1,15.3
391385,5.5,5.5,31.5,1.1
391394,17,17,8,7
391436,2,2,1,0.1
391462,3,1.8,3,0.2
391490,17.9,16.3,5.1,14.3
391539,7,7,4,1
391550,15.8,5.9,1.2,0.5
391570,15.8,5.9,3,1.1
391599,6.3,6,6.3,1.2
391603,12,8,3.5,1
391605,24,22,8,19
391609,10,7,2,3.5
391625,8,5,3,2
391651,6.3,6,6.3,1.1
391666,13,11,2,1.5
391712,3.8,5.3,6.5,0.1
391733,13,7,3,5
391821,12.5,10.1,9.9,31.3
391824,20,12,13,11
391827,5.5,4,0.5,0.6
391828,6,4,1,1
391831,13,6,5,6
391833,6.8,4.5,2.3,2
391842,17,6,2,2
391845,8,6,1.5,3
391846,25,23,11,19
391847,22,10,7,10.5
391850,5,5,5,1
391851,10,10,5,2
391852,14,9,6,10
391854,16,8,3,2
391856,16,8,3,2
391857,13,2,1,0.1
391860,1,10,8,1
391862,1,10,8,1
391867,5,5,3,1
391868,5,5,3,1
391871,5,5,3,1
391879,60,8,8,15
391880,6,4,2,0.3
391889,13,2,1,0.1
391890,13,2,1,0.1
392029,6,3,8,3
392033,11,8,5,2
392037,24,12,6,13
392038,47.1,21.5,4.9,30
392041,6,4,1,0.2
392043,6,3,5,0.5
392051,22,22,10,25
392055,15.1,12.5,12.5,32.7
392066,16,16,4,4
392067,34.5,6.5,27.7,15.5
392070,21,12,1,0.2
392072,21,8,8,9
392078,11,5,4,1
392080,49,11,10,32
392087,23,11,8,13
392093,10,8,2,3
392105,6,6,4,1.3
392107,2,2,1,0.1
392126,9.6,6.9,1,0.9
392127,18,18,9,17
392128,22,22,10,28
392133,6,5,4,1
392134,15,3,1,1
392186,12,12,4,15.4
392191,19,19,11,20
392193,2.8,2.9,2.9,3.2
392197,40,14,14,78
392202,12,6,6,5
392204,14.6,14.2,11.4,23.4
392205,22,22,10,28
392207,27.2,6.5,3.1,17.6
392208,37,7,2,3
392224,1,1,1,0.1
392226,1,1,1,0.1
392275,6.5,21.3,3.1,13.2
392288,21,12,1,2
392289,21,12,1,2
392290,21,12,1,3
392291,15,3,1,1
392292,15,3,1,1
392294,15,3,1,1
392307,18,18,10,19
392313,3,3,0.3,0.2
392316,12,6,4,1
392318,12,10,4,6
392331,2,2,1,0.3
392333,3,3,3,1
392347,48.5,14.5,4,19
392352,6,6,6,1
392360,6,6,6,1
392364,19,7,5,7
392376,4,2,2,1.8
392378,4,2,2,1.8
392379,4,2,2,1.8
392394,6,4,2,1
392402,11.1,5.4,5.4,35
392403,11.1,5.4,5.4,22
392405,5.3,3.9,3.9,3
392406,25,10,2,5.8
392407,9,6,6,4
392413,4,4,4,0.5
392420,6,17,23,10
392421,2.8,5.5,7.9,0.1
392423,7,4,3,5
392427,10,7,2,1
392501,23.2,15.4,15.4,40.6
392503,2,2,0.5,0.2
392547,6.5,21.3,3.1,13.2
392548,6.5,21.3,3.1,13.2
392583,6,4,1,0.1
392590,48,18,10,45
392591,8,5,5,1
392592,5,3,4,1
392593,5,3,4,1
392596,4,4,0.1,0.2
392597,0.8,17.8,6.7,1
392603,2.8,2.9,2.9,3.2
392604,2.8,2.9,2.9,1.8
392644,6,3,6,3
392666,23.2,15.4,15.4,40.6
392670,8.8,1,1,2
392699,6,4,2,0.1
392702,9,9,11,16
392705,5,4,2,0.6
392721,19,8,13,4.6
392722,7,36,5,3.7
392723,2.8,5.5,7.9,0.1
392724,6,6,8,1
392726,21,14,10,14.5
392732,23.8,3.7,1.9,5.1
392771,22,22,10,25
392772,30.6,4.9,23.7,12.2
392796,21.3,6.5,3.1,11
392798,6,5,3,1.5
392799,6,5,3,1.5
392809,22,22,10,28
392810,22,22,10,25
392814,52,15,14.5,3
392855,18,4,4,7.3
392865,28,17,8,60
392866,47,6,5,4
392904,14,14,3.5,3
392905,5,5,5,2
392906,5,5,2.5,2
392909,5,62,55,35
392910,18,46,55,50
392915,23,8.3,7.9,0.3
392918,52,14,12,32
392921,12.3,11.5,8,15
392927,4,3,4,0.5
392933,6.8,4.5,2.3,2
392941,6,5,3,1
392943,31.9,14.6,9.8,66.1
392945,4,2,2,1
392946,1,10,2,5.3
392956,6.8,4.5,2.3,3
392963,2,2,1,1
392964,2,2,1,1
392966,22,3,3,0
392967,6,2,1,1
392968,1,1,1,0.2
392970,1,1,1,0.3
392973,4,1,1,0.1
392985,27,16,8,20
392993,7,4,3,3
392994,7,4,3,3
392995,51.6,13.8,10.2,23.4
392997,51.6,13.8,10.2,23.8
392998,12.6,6.3,6.3,35
393007,21,7,7,8
393008,22,22,10,28
393010,6.8,4.5,2.3,3
393027,4.6,3,1.5,1
393028,11.4,6.7,3.1,4.6
393036,22,22,10,28
393037,22,22,10,25
393040,12.3,9,4.3,2
393045,22,22,10,25
393046,12.3,9,4.3,2
393053,19,5,3,6.5
393063,27,16,8,24
393064,17,17,10.5,17.7
393067,3,3,3,1
393068,24,6,0.5,1
393069,13,7,1,0.7
393071,4,2,2,0.3
393073,14.5,14.5,9,50
393083,3,3,1,0.1
393084,4,4,4,1
393085,17.3,8.7,1.8,1.8
393086,6.8,4.5,2.3,3
393093,14,14,3.5,3
393096,5,5,2.5,1.5
393101,8,6,3,2.5
393102,14,14,3.5,3
393104,5,5,5,2
393110,5,5,2.5,1.5
393111,8,6,3,2.5
393112,14,14,3.5,3
393118,11.1,5.4,5.4,35
393119,5,5,5,2
393123,14.5,12,4.7,3
393132,29,12,7,8.3
393134,5.5,0.5,0.5,1
393139,12.2,9.6,4,3.4
393143,23,22,10,15
393151,32,19,13,64
393156,6,4,3,1
393159,23.8,2.5,1.5,0.5
393163,19,13,3,4.2
393164,6.8,4.5,2.3,3
393170,13.5,13.5,5.2,3
393174,8,7,4,2.5
393177,4,1,1,0.2
393178,4,1,1,0.2
393182,5,63,55,35
393184,22,6,6,0.1
393185,17,8,1,0
393190,18,24.5,5,4
393192,5.7,2.9,0.5,0
393193,22,22,10,28
393194,11,4,1,1
393197,23,17,8,32
393198,13,13,6,6
393199,13,13,6,6
393206,14,14,3.5,3
393215,6,6,6,2.2
393216,24,8,0.5,1.5
393221,6,6,6,1.2
393226,6.4,4,3.1,3.2
393229,3.7,3.6,3.6,4.2
393230,2.8,2.9,2.9,1.6
393232,5,4,1,1
393234,5,5,5,2
393242,22,22,10,25
393243,14,9,6,3
393244,10,10,4,3
393245,8,6,8,5
393249,8.8,1,1,0.3
393250,8.8,1,1,1.3
393253,3,3,1,0.5
393258,0.5,9.8,6.7,6.1
393262,53,18,6,30
393264,20,12,13,13
393349,27,27,10,25
393352,21,15,1.5,0.8
393361,28,17,8,55
393363,3.5,3.9,2.2,0.1
393365,13,6.5,2.5,1
393368,12.3,9,4.3,2
393377,22,22,10,25
393382,5,5,5,2
393383,5,5,5,2
393386,6,5,2,1
393396,24,3,1,1
393397,7,7,4,1
393442,24,8,0.5,1
393449,10,8,7,4
393457,31.1,11,0.8,2.5
393462,13,6.5,2.5,1
393463,13,6.5,2.5,1
393464,13,6.5,2.5,1
393470,13,6.5,2.5,1
393471,13,6.5,2.5,1
393476,13,6.5,2.5,1
393478,13,6.5,2.5,1
393480,13,6.5,2.5,1
393481,13,6.5,2.5,1
393485,2,2,1,0.2
393488,1,1,1,0.1
393489,6,2,1,1
393490,6,2,1,1
393491,0.8,0.8,0.5,0.1
393492,2,2,1,0.2
393493,6,2,1,1
393494,1,1,1,0.2
393495,0.8,0.8,0.3,0.1
393496,20,20,10,25
393498,5,5,5,2
393501,48.4,10.2,20.5,15.4
393502,30,18,6,53.2
393509,13,6.5,2.5,1
393510,13,6.5,2.5,1
393525,8,6.5,2.5,1
393528,8,6.5,2.5,1
393538,11,4,1,1
393540,11,4,1,1
393541,11,4,1,1
393569,13,6.5,2.5,1
393570,13,6.5,2.5,1
393571,13,6.5,2.5,1
393572,13,6.5,2.5,1
393573,13,6.5,2.5,1
393574,13,6.5,2.5,1
393582,18,13.5,4,4
393583,13,6.5,2.5,1
393584,13,6.5,2.5,1
393587,20.5,7.9,6.7,12.6
393591,28,17,8,60
393603,52,21,11,35
393605,29,17,5,3
393643,20,7,3,6
393647,0.3,9.8,6.7,0.5
393649,14.6,13.8,11.4,22.1
393657,55,14,14,25
393660,12,4,1,0.1
393667,3,2,2,0.2
393673,70,18,10,11
393687,6,6,6,1
393702,8.3,7.1,4.2,2.1
393703,6.8,4.5,2.3,2
393707,24,8,0.5,1
393714,10,6,2,2
393715,10,6,2,2
393716,10,6,2,2
393717,6,6,1,4
393725,5,5,2,0.1
393726,5,5,2,0.1
393729,5,5,2,0.1
393731,5,5,2,0.1
393732,5,5,2,0.1
393733,5,5,2,0.1
393734,5,5,2,0.1
393735,5,5,2,0.1
393758,4.4,7,2.3,0.9
393759,9.5,6.3,2.2,1
393760,10,7,2,2
393761,10,7,2,2
393762,13.4,10.2,9.8,27.1
393776,5,5,2,0.1
393777,5,5,2,0.1
393784,8,6,1.5,3
393785,10.5,8.3,7.3,2.9
393787,28,17,8,45
393791,4.4,7,2.3,1.6
393793,22,22,10,25
393797,15,6,5,2.5
393817,6.8,4.5,2.3,2
393818,52,9,3,5
393819,46.1,8.3,20.5,14.3
393821,8,6,3,2.5
393822,6,26,14,31
393825,5.9,5.5,2.4,1.3
393868,25,43,4,12
393870,4,1,1,0.1
393872,15.8,11.5,3.5,3
393879,28,17,8,45
393896,9,11,3,4
393898,5,5,5,2
393906,9,14,6.5,4.9
393911,6,6,4,2
393923,10,8,2,1
393924,10,8,2,3
393925,8,8,6,12
393926,15,8,2,3
393930,3,1,1,1
393933,12,12,36,10
393935,0.8,17.8,6.7,0.8
393943,5,5,1,1
393945,25,7.5,3.5,4
393960,21,15,1.5,0.9
393963,5,5,2.5,2
393965,5,5,5,2
394014,6,3,8,3
394016,46.5,14.2,10.6,20.5
394017,46.5,14.2,10.6,20.7
394020,10,6,4,3
394025,14.6,13.8,11.4,22.1
394036,14,14,4,44.1
394043,32,12,8,10
394048,4,4,4,1
394050,4.2,4.2,6,2
394056,22,8,8,10
394057,48.4,10.2,20.5,17.4
394064,18,6,20.5,10.1
394065,2,2,1,2
394070,4,3,3,2
394073,13.1,13.1,1.5,12.8
394074,13.1,13.1,1.5,12.8
394076,5,5,5,2
394085,45,8,5,3
394099,14,3,11,3
394104,20,16,12,7
394110,54,43,7,30
394114,9,7,1,0.8
394117,19.3,3,2.8,6.6
394118,19.3,3,2.8,6.6
394120,26,26,10,25
394121,8,24,21,37
394155,30.6,6.4,25.1,17
394162,10,10,1,0.3
394163,7,4,3,6.5
394164,2.8,2.9,2.9,1.6
394165,12,6,12,12
394170,13.5,13.5,2,3
394176,14.5,12,4.7,3
394188,12.6,6.3,6.3,19
394191,11.1,5.4,5.4,30
394192,12,12,4,15
394193,14,14,3.5,3
394194,19,19,10,20
394195,30,14,10,10
394199,7.1,5.5,3.1,1.1
394203,30,18,6,49.5
394207,7.9,6.4,2.4,2.2
394213,6.8,4.5,2.3,3
394216,24,3,1,1
394218,5.9,5.5,2.4,1.8
394225,45,8,5,5
394230,8,6,3,2.5
394233,36,12,8,8
394240,44,7,5,6
394241,24,3,1,1
394242,32,13,13,66
394249,26,17,11,74
394253,30,17,9,49
394257,4,1,1,0.5
394259,21,12,1,0.1
394269,7,4,3,0.5
395642,14,14,2.5,13.4
395643,4.5,4.3,4,1.8
395644,1.9,6.5,12,3
395657,8.3,13.8,2.4,2
395658,14.5,12,4.7,3
395661,6,6,6,2
395662,6,6,2,1
395671,2.5,6,2,1
395675,46,22,10,37
395677,8,6,1.5,3
395678,51.6,13.8,10.2,23.8
395679,6,6,2,1
395681,6,5.5,4.3,0.8
395682,26.5,4.5,4.5,5.9
395690,10.3,5.5,7,11
395691,2,2,6,1
395692,1,1,1,0.1
395693,21,12,1,0.5
395694,9,5,3,2.1
395699,8,6,1.5,3
395700,13,10.2,9.8,35.3
395701,21,12,1,0.1
395720,36,36,6,10
395724,8.5,4,2.5,3
395732,24,8,0.5,1.5
395733,6,6,2,2
395735,25,8,9,52.3
395743,16,10,6,3
395753,11,8,3,3.5
395756,19.3,3,2.8,6.6
395757,19.3,3,2.8,6.6
395761,20,16,12,7
395766,46,8,7,15
395768,2,2,2,1
395769,0.6,6.8,6.2,0.7
395779,5.5,5.1,1.6,0.9
395787,4,1,1,0.1
395788,7.5,1.2,4.8,1
395789,7.5,1.2,4.8,1
395790,4,4,4,2
395793,10,8,2,3
395794,13.2,12.6,2,2.8
395795,14,3,1,0.1
395797,6,6,2,1
395805,1.8,4.4,3.6,1.2
395809,5.5,5.5,2.4,1
395810,10.2,8.4,8.5,1.5
395811,9.9,6.5,5.3,1
395815,8,6,1.5,3
395817,4,2,2,1.8
395820,12,6,7,8
395834,13.4,6.9,11,6
395838,15,15,6,29
395920,29,11,6,15
395930,13.5,4,8,10
395979,31,10,9,10
396005,45,30,12,71
396008,40,18,12,35
396091,40,18,12,35
396223,1,10,8,1
396232,7.5,1.2,4.8,1
396236,7.5,1.2,4.8,1
396242,11,10,3,4.8
396245,6,6,2,1
396246,24,17,13,10
396250,8,6,3,2.5
396254,6,6,2,1
396263,12,6,6,10
396273,18,14,5,10
396275,1,1,1,0.1
396284,4,2,2,1.8
396288,15,10,4,2
396293,18,13,11,50
396309,1,10,8,1
396311,6,1,1,0.5
396323,4.4,7,2.3,0.6
396324,24,8,0.5,1
396333,6,1,1,0.5
396334,2.5,6,2,1
396335,2.5,6,2,1
396341,11,6,2,1
396381,14,6,4,1
396384,30,17,9,53
396394,23.3,15,9.5,14.8
396397,30,13,8,8.5
396405,12,6,6,1
396409,26,14,2,5
396411,26,14,2,5
396415,8,9,1,1
396420,18,18,10.5,19.1
396432,14,6,4,1
396438,26,14,2,0.5
396440,14,14,3.5,3
396446,8.5,5,1,1
396448,18,18,9,18
396450,10,7.5,1.5,2
396452,7.5,1.2,4.8,1
396457,8,8,0.8,0.6
396470,10,7,3,1.5
396475,24,17,13,7
396476,18,18,10.5,19.1
396487,4,4,1,0.1
396488,8,6,1.5,3
396489,8,6,1.5,3
396495,8,4,2,1
396496,11,10,4,4
396498,21,12,1,12
396505,49,45,9,58
396506,11,11,3,8
396513,7.5,1.2,4.8,1
396518,8.5,5.5,2.5,8
396523,29.5,13.5,13.8,65
396524,6,4,1,1
396526,13,6.8,4.3,2.7
396545,27.2,6.5,3.1,17.6
396546,6,4,1,1
396555,8.5,4,2.5,2.7
396559,24,17,13,10
396560,7.5,1.2,4.8,1
396561,18,30,55,25
396563,26,14,2,8
396565,14.5,12,4.7,3
396604,13.5,13.5,2,3
396609,5,5,5,1
396615,26,6,3,18
396618,24,17,13,11
396672,15,11,1,1
396678,11,11,15,18
396681,8.5,14.3,5.5,25
396691,28,16,9,18
396692,3,1,1,0.5
396754,15,14,14,29
396756,15,8,16,15
396757,0.5,9.8,6.7,0.5
396760,4,4,1,1.6
396763,16,16,5,31
396767,20,20,12,24
396768,36,10,24,2
396779,9,5,3,2.1
396782,5,5,1,0.3
396789,8,4,2,1
396791,36,12,8,8
396792,36,12,8,8
396794,30,14,10,10
396795,9,5,5,1
396797,1.5,4.7,6.3,1
396801,8,5,1,1
396808,9,8,6,6
396820,36,11,9,13
396821,8,6,1.5,3
396828,21,15,1.5,0.6
396843,3,1,1,0.3
396864,20,20,11,20
396865,4,4,1,0.1
396868,70,18,10,11
396884,5,3,1,1
396893,2.5,6,2,1
396894,36,7,4,5
396902,1,10,8,1
396913,13,6.5,2.5,1
396914,34.5,5.7,25.7,11.4
396927,4,1,1,0.1
396929,2,1,1,1
396930,3,1,1,1
396931,14,8,5,4
396937,7,6,4,3
396938,4.3,4.9,2.3,1
396939,2.8,2.9,2.9,1.8
396941,26,13,9,15
396942,6,2,3,1
396945,6.4,3.2,2.9,1.1
396952,12.5,6.5,6.5,35
396963,13,6.5,2.5,1
396968,6.8,4.5,2.3,2
396970,11,8.5,4.5,7
396975,2.8,2.9,2.9,1.6
396987,8,24,12,35
396993,13,7,3,5
396994,28,6,3,8
396997,17,17,10.5,17.7
397008,8,6,1.5,3
397009,5.5,4,2.5,0.5
397012,5,5,5,2
397023,2,2,1,0.1
397028,20,6,4,3
397033,8,62,55,35
397037,3.5,3.9,2.2,0.2
397042,23.8,15,1.8,1.9
397043,8,62,55,35
397047,31,23,5,9
397049,21,8,4,10
397054,10,6,2,1
397059,12,8,1,1
397062,6,5,2,1
397070,6.3,6.3,10.9,0.9
397078,8,5,2,1
397082,8,6,1.5,1
397084,24,12,6,13
397088,6,2,3,1
397097,10,7,2,1
397119,10,8,3,5
397121,13.5,13.5,2,3
397122,17,17,10.5,17.7
397128,18,13.5,4,4
397133,13,6.5,2.5,1
397135,30,22.6,2.3,9.2
397139,8,6,1.5,1
397160,46.5,14.2,10.6,18.7
397163,20.5,20.5,10,25.3
397178,62,62,4,35
397184,7.5,1.2,4.8,1
397188,24,17,13,11
397194,36,7,4,5
397201,26,14,2,8
397202,7.5,1.2,4.8,1
397207,5.7,2.9,0.5,0
397210,22,10.5,5.5,4
397211,22,22,10,28
397212,24,8,0.5,1.5
397215,10,7,3,2.5
397223,30,17,9,48
397225,13,7,3,5
397228,5,5,0.1,2
397231,10,7,3,2
397253,19,19,12,24.6
397254,4,1,1,0.1
397260,4,4,4,0.5
397262,43.3,7.9,3.9,5.3
397263,45.3,7.9,3.9,7.3
397266,7.5,1.2,4.8,1
397271,7.5,1.2,4.8,1
397286,13.6,11.4,9.7,6
397287,15,15,4,18
397290,6.4,4,3.1,2.1
